"gene_id","gene_symbol","product","display_name","feature_type","EC_number","COG","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","classification","plot_label","locus_tag"
"AENJPLPP_00262","lepA","Elongation factor 4","lepA","CDS","3.6.5.-","",6043.43625131192,-0.524415945856697,0.0560061560514393,-9.36354113242557,7.71081137775603e-21,1.78635900248996e-20,"Not significant","lepA
(AENJPLPP_00262)","AENJPLPP_00262"
"AENJPLPP_00727",NA,"hypothetical protein","hypothetical protein","CDS","","",545.678111830388,-0.942639214808242,0.10072967450056,-9.35810841722713,8.11769245098868e-21,1.87908318305388e-20,"Not significant","hypothetical protein","AENJPLPP_00727"
"AENJPLPP_02589",NA,"hypothetical protein","hypothetical protein","CDS","","",860.238119512931,-0.922550217048133,0.0986235311974072,-9.35426065004238,8.41864346228321e-21,1.94715519948724e-20,"Not significant","hypothetical protein","AENJPLPP_02589"
"AENJPLPP_01416",NA,"hypothetical protein","hypothetical protein","CDS","","",77.7284727210676,-2.35105738188389,0.251553171969758,-9.34616472324403,9.08835966672941e-21,2.10033846665396e-20,"Down in serum","hypothetical protein","AENJPLPP_01416"
"AENJPLPP_00515","addA","ATP-dependent helicase/nuclease subunit A","addA","CDS","3.1.-.-","COG1074",10264.4476582521,0.507758915599804,0.0543356578178101,9.34485632441118,9.20143139806062e-21,2.12473509689312e-20,"Not significant","addA
(AENJPLPP_00515)","AENJPLPP_00515"
"AENJPLPP_00338",NA,"hypothetical protein","hypothetical protein","CDS","","",5551.91323475605,0.665696636323025,0.0713454477437618,9.3306112355463,1.05262096842951e-20,2.42866337540664e-20,"Not significant","hypothetical protein","AENJPLPP_00338"
"AENJPLPP_01221","fmt","Methionyl-tRNA formyltransferase","fmt","CDS","2.1.2.9","",3119.89405841191,-0.607078940028809,0.0650744916766182,-9.32898474329438,1.06889841385531e-20,2.46421124562247e-20,"Not significant","fmt
(AENJPLPP_01221)","AENJPLPP_01221"
"AENJPLPP_02599",NA,"hypothetical protein","hypothetical protein","CDS","","",394.05922594586,-1.12102940885752,0.120228204390797,-9.32417991716539,1.11845152727167e-20,2.57635172799519e-20,"Not significant","hypothetical protein","AENJPLPP_02599"
"AENJPLPP_01814",NA,"hypothetical protein","hypothetical protein","CDS","","",470.941477028307,-1.29623504646656,0.139357573412299,-9.3015041430978,1.38472670869275e-20,3.18712301813753e-20,"Not significant","hypothetical protein","AENJPLPP_01814"
"AENJPLPP_00711","mprF_1","Phosphatidylglycerol lysyltransferase","mprF_1","CDS","2.3.2.3","",2202.54801247584,-0.607896568580557,0.0653679437841099,-9.2996128283957,1.40958027794226e-20,3.2416911184846e-20,"Not significant","mprF_1
(AENJPLPP_00711)","AENJPLPP_00711"
"AENJPLPP_01612","alr","Alanine racemase","alr","CDS","5.1.1.1","COG0787",3222.29078156566,0.55602190940236,0.0598499789198969,9.29026073921495,1.53910820896651e-20,3.5367007626495e-20,"Not significant","alr
(AENJPLPP_01612)","AENJPLPP_01612"
"AENJPLPP_00945",NA,"hypothetical protein","hypothetical protein","CDS","","",44.5322410986624,4.94446275884843,0.533254152029182,9.2722442760799,1.82269653839032e-20,4.184958556515e-20,"Up in serum","hypothetical protein","AENJPLPP_00945"
"AENJPLPP_00393","sasA_1","Adaptive-response sensory-kinase SasA","sasA_1","CDS","2.7.-.-","",461.821291930623,0.92292395187457,0.0996393342224807,9.26264671554118,1.99426325791512e-20,4.57516959737254e-20,"Not significant","sasA_1
(AENJPLPP_00393)","AENJPLPP_00393"
"AENJPLPP_02178",NA,"hypothetical protein","hypothetical protein","CDS","","",41.7272792528398,4.18495407286541,0.452556624998349,9.24736009086306,2.30105491279914e-20,5.27472587703187e-20,"Up in serum","hypothetical protein","AENJPLPP_02178"
"AENJPLPP_01352","mntD","Manganese transport system membrane protein MntD","mntD","CDS","","COG1108",371.179201525793,1.03103326046514,0.111897810812004,9.21406105252004,3.14014440497832e-20,7.19235340654824e-20,"Not significant","mntD
(AENJPLPP_01352)","AENJPLPP_01352"
"AENJPLPP_02942",NA,"IS6 family transposase IS1216E","IS6 family transposase IS1216E","CDS","","",73.0519110890945,2.29884136457123,0.24950275294261,9.21369138199448,3.15098188360493e-20,7.21134172391719e-20,"Up in serum","IS6 family transposase IS1216E","AENJPLPP_02942"
"AENJPLPP_02614","eriC","Chloride/fluoride channel protein","eriC","CDS","","COG0038",397.587125736513,-1.06844090915991,0.115968865437329,-9.21317032059189,3.16632044548005e-20,7.24059223033443e-20,"Not significant","eriC
(AENJPLPP_02614)","AENJPLPP_02614"
"AENJPLPP_02113","recN","DNA repair protein RecN","recN","CDS","","COG0497",9893.41318845389,0.49922129967305,0.0542472915669452,9.2026953835469,3.49081387380926e-20,7.97618569552382e-20,"Not significant","recN
(AENJPLPP_02113)","AENJPLPP_02113"
"AENJPLPP_01296",NA,"hypothetical protein","hypothetical protein","CDS","","",144.660718658045,1.52645876833197,0.166024122362218,9.19419869000518,3.77799845574405e-20,8.62541421629952e-20,"Not significant","hypothetical protein","AENJPLPP_01296"
"AENJPLPP_00100","yqgN","putative protein YqgN","yqgN","CDS","","COG0212",485.141907347793,-0.910742997087449,0.0991390347810014,-9.1865227364709,4.05745391051293e-20,9.25596456137155e-20,"Not significant","yqgN
(AENJPLPP_00100)","AENJPLPP_00100"
"AENJPLPP_02893",NA,"hypothetical protein","hypothetical protein","CDS","","",112.999706559347,1.79571472343556,0.195490498195615,9.18568800023568,4.08904918345207e-20,9.32052998257069e-20,"Not significant","hypothetical protein","AENJPLPP_02893"
"AENJPLPP_02377",NA,"Phosphorylated carbohydrates phosphatase","Phosphorylated carbohydrates phosphatase","CDS","3.1.3.-","COG0637",1233.0917065155,0.698659961915164,0.0760644409738107,9.18510611490218,4.11121763681757e-20,9.36352142383792e-20,"Not significant","Phosphorylated carbohydrates phosphatase","AENJPLPP_02377"
"AENJPLPP_00028",NA,"hypothetical protein","hypothetical protein","CDS","","",190.427477613359,1.32223856578878,0.144083635269021,9.17688232476929,4.43752799950555e-20,1.00985866290999e-19,"Not significant","hypothetical protein","AENJPLPP_00028"
"AENJPLPP_02853","agaS","D-galactosamine-6-phosphate deaminase AgaS","agaS","CDS","3.5.99.-","COG2222",1538.41462587326,0.621505282007572,0.0677294596974256,9.17629174636978,4.46192314168935e-20,1.01459473205804e-19,"Not significant","agaS
(AENJPLPP_02853)","AENJPLPP_02853"
"AENJPLPP_01123",NA,"Putative multidrug export ATP-binding/permease protein","Putative multidrug export ATP-binding/permease protein","CDS","3.6.3.-","COG1132",236.53287463557,-1.21688020668927,0.132812528081535,-9.16239020721155,5.07603184447108e-20,1.15331028504796e-19,"Not significant","Putative multidrug export ATP-binding/permease protein","AENJPLPP_01123"
"AENJPLPP_00634","opuCA_1","Carnitine transport ATP-binding protein OpuCA","opuCA_1","CDS","7.6.2.9","COG1125",1263.91852977126,0.670230451304372,0.0733425709834388,9.13835501424832,6.34094741972261e-20,1.4395526980942e-19,"Not significant","opuCA_1
(AENJPLPP_00634)","AENJPLPP_00634"
"AENJPLPP_02416","xerC_10","Tyrosine recombinase XerC","xerC_10","CDS","","",1836.58935749367,0.612883798784756,0.0670960146633172,9.1344292482968,6.5752689792674e-20,1.49155340387067e-19,"Not significant","xerC_10
(AENJPLPP_02416)","AENJPLPP_02416"
"AENJPLPP_01102","ywpJ_1","Phosphatase YwpJ","ywpJ_1","CDS","3.1.3.-","COG0561",333.597054581604,-1.03575029659028,0.113519815911922,-9.12396032595665,7.24280867724169e-20,1.64166464093444e-19,"Not significant","ywpJ_1
(AENJPLPP_01102)","AENJPLPP_01102"
"AENJPLPP_00908","map","Methionine aminopeptidase 1","map","CDS","3.4.11.18","COG0024",6658.27026142562,-0.576386128266083,0.0632032387547835,-9.11956633270569,7.54255363086705e-20,1.70823754631877e-19,"Not significant","map
(AENJPLPP_00908)","AENJPLPP_00908"
"AENJPLPP_02602","wbgU_2","UDP-N-acetylglucosamine 4-epimerase","wbgU_2","CDS","5.1.3.7","",532.699521005003,-0.891226618496124,0.0977860763928752,-9.11404416018741,7.93669799389857e-20,1.79606650845139e-19,"Not significant","wbgU_2
(AENJPLPP_02602)","AENJPLPP_02602"
"AENJPLPP_02542",NA,"hypothetical protein","hypothetical protein","CDS","","",9388.2328112436,0.521015474352382,0.0572049387029863,9.10787575627946,8.4010695311023e-20,1.89963481170532e-19,"Not significant","hypothetical protein","AENJPLPP_02542"
"AENJPLPP_00673","ettA","Energy-dependent translational throttle protein EttA","ettA","CDS","","COG0488",3871.02491842771,-0.553773298399964,0.0609640492272571,-9.0836042785749,1.05037632455156e-19,2.37319662793731e-19,"Not significant","ettA
(AENJPLPP_00673)","AENJPLPP_00673"
"AENJPLPP_01351","ssaB_1","Manganese ABC transporter substrate-binding lipoprotein","ssaB_1","CDS","","COG0803",673.117442668267,0.783129036081174,0.086393421544877,9.06468365388653,1.2496634463278e-19,2.82120990155821e-19,"Not significant","ssaB_1
(AENJPLPP_01351)","AENJPLPP_01351"
"AENJPLPP_00965",NA,"hypothetical protein","hypothetical protein","CDS","","",42.0731647270613,4.86136233912727,0.536512163902891,9.06104775661187,1.29203421189336e-19,2.9145409194184e-19,"Up in serum","hypothetical protein","AENJPLPP_00965"
"AENJPLPP_00228","gph_1","Phosphoglycolate phosphatase","gph_1","CDS","3.1.3.18","COG0546",761.595696665605,-0.809516869871336,0.0893510177470038,-9.05996249716453,1.30495415244433e-19,2.94134172417986e-19,"Not significant","gph_1
(AENJPLPP_00228)","AENJPLPP_00228"
"AENJPLPP_02148","xerC_9","Tyrosine recombinase XerC","xerC_9","CDS","","",760.629899339038,0.782125849769998,0.0864601227278459,9.04608766554643,1.48182497806663e-19,3.33734806118268e-19,"Not significant","xerC_9
(AENJPLPP_02148)","AENJPLPP_02148"
"AENJPLPP_01811",NA,"hypothetical protein","hypothetical protein","CDS","","",873.768950556635,-1.02416699212032,0.113246945859548,-9.04366103957025,1.51510545742914e-19,3.4095894673942e-19,"Not significant","hypothetical protein","AENJPLPP_01811"
"AENJPLPP_01759",NA,"hypothetical protein","hypothetical protein","CDS","","",1155.98857613649,-0.695981002354771,0.0771034117109155,-9.02659152054411,1.7710203758037e-19,3.98233414130284e-19,"Not significant","hypothetical protein","AENJPLPP_01759"
"AENJPLPP_01943",NA,"hypothetical protein","hypothetical protein","CDS","","",180.619340424438,1.35378662921709,0.150100863858291,9.01917946651653,1.89503329689575e-19,4.25780893929513e-19,"Not significant","hypothetical protein","AENJPLPP_01943"
"AENJPLPP_02145","eis_2","N-acetyltransferase Eis","eis_2","CDS","2.3.1.-","",408.214395282188,0.988831595552629,0.10970982631707,9.01315432488996,2.00213245316028e-19,4.49487468270956e-19,"Not significant","eis_2
(AENJPLPP_02145)","AENJPLPP_02145"
"AENJPLPP_02263",NA,"hypothetical protein","hypothetical protein","CDS","","",2913.99126927074,0.617319644824095,0.0685172216976989,9.00970047425065,2.06620033191943e-19,4.63503418356886e-19,"Not significant","hypothetical protein","AENJPLPP_02263"
"AENJPLPP_01579","cycA","D-serine/D-alanine/glycine transporter","cycA","CDS","","COG1113",1618.47520721738,0.814644138829125,0.0906232000848181,8.98935524310182,2.48684999087105e-19,5.57424570400311e-19,"Not significant","cycA
(AENJPLPP_01579)","AENJPLPP_01579"
"AENJPLPP_02432",NA,"hypothetical protein","hypothetical protein","CDS","","",201.032718976878,-1.25878388240525,0.140705462819728,-8.94623319648934,3.67819549632622e-19,8.23811032444584e-19,"Not significant","hypothetical protein","AENJPLPP_02432"
"AENJPLPP_00620",NA,"hypothetical protein","hypothetical protein","CDS","","",334.659117171765,-1.04773415762307,0.117140244329165,-8.94427157483927,3.74410874512217e-19,8.37910818770029e-19,"Not significant","hypothetical protein","AENJPLPP_00620"
"AENJPLPP_03137",NA,"hypothetical protein","hypothetical protein","CDS","","",232.765889776789,1.18705438275995,0.132824628299896,8.93700511685061,3.99859861148884e-19,8.94157398825033e-19,"Not significant","hypothetical protein","AENJPLPP_03137"
"AENJPLPP_01602",NA,"hypothetical protein","hypothetical protein","CDS","","",411.41897175183,-1.05221374605151,0.11777559587537,-8.93405580528724,4.10670041996895e-19,9.17606068581854e-19,"Not significant","hypothetical protein","AENJPLPP_01602"
"AENJPLPP_00354","ohrA","Organic hydroperoxide resistance protein OhrA","ohrA","CDS","","COG1764",187.796365427781,1.36430959786914,0.152755581716856,8.93132403107855,4.20940190926881e-19,9.39812050878549e-19,"Not significant","ohrA
(AENJPLPP_00354)","AENJPLPP_00354"
"AENJPLPP_01014","sapB","Protein SapB","sapB","CDS","","COG1285",557.423949970455,0.828814001804645,0.0928957447027919,8.92198027429922,4.58023820035037e-19,1.02180097282836e-18,"Not significant","sapB
(AENJPLPP_01014)","AENJPLPP_01014"
"AENJPLPP_00105",NA,"hypothetical protein","hypothetical protein","CDS","","",257.474090392033,1.14335201636168,0.12815882696786,8.92136767644119,4.60564830207619e-19,1.02666065694313e-18,"Not significant","hypothetical protein","AENJPLPP_00105"
"AENJPLPP_00440","carA","Carbamoyl-phosphate synthase small chain","carA","CDS","6.3.5.5","",2101.17735699019,1.77712346634509,0.199497698691216,8.90798980641748,5.19661745424272e-19,1.15748418670033e-18,"Not significant","carA
(AENJPLPP_00440)","AENJPLPP_00440"
"AENJPLPP_01140",NA,"hypothetical protein","hypothetical protein","CDS","","",158.80322143011,1.39748516819003,0.156884518395953,8.90773151155037,5.20873532664942e-19,1.15927120359627e-18,"Not significant","hypothetical protein","AENJPLPP_01140"
"AENJPLPP_01553","yohK","Inner membrane protein YohK","yohK","CDS","","COG1346",407.835062903325,-1.01583527162647,0.11449031224335,-8.87267447980492,7.14098377764226e-19,1.5880695266697e-18,"Not significant","yohK
(AENJPLPP_01553)","AENJPLPP_01553"
"AENJPLPP_01251","sigH","RNA polymerase sigma-H factor","sigH","CDS","","COG1595",48.3227428099396,-3.06207070931609,0.345457793128661,-8.86380556531739,7.73285657124624e-19,1.71834512976437e-18,"Down in serum","sigH
(AENJPLPP_01251)","AENJPLPP_01251"
"AENJPLPP_02106","nusB","Transcription antitermination protein NusB","nusB","CDS","","COG0781",4586.46729764954,0.724323223990567,0.0817369767475059,8.86163463358912,7.88496495307546e-19,1.75077143389464e-18,"Not significant","nusB
(AENJPLPP_02106)","AENJPLPP_02106"
"AENJPLPP_00013","ybaK_1","Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK","ybaK_1","CDS","4.2.-.-","COG2606",829.920756612219,0.734469090804871,0.0829708445848273,8.85213468032098,8.58610004559658e-19,1.9049568361351e-18,"Not significant","ybaK_1
(AENJPLPP_00013)","AENJPLPP_00013"
"AENJPLPP_00280",NA,"hypothetical protein","hypothetical protein","CDS","","",113.352769612936,1.63424265409557,0.185447939355356,8.81240665049411,1.22487371113079e-18,2.71544046688431e-18,"Not significant","hypothetical protein","AENJPLPP_00280"
"AENJPLPP_01141","murE","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase","murE","CDS","6.3.2.7","COG0769",3168.96104025995,-0.608548639387426,0.0690927460539711,-8.80770665725263,1.27732174184275e-18,2.82949753611645e-18,"Not significant","murE
(AENJPLPP_01141)","AENJPLPP_01141"
"AENJPLPP_00342",NA,"hypothetical protein","hypothetical protein","CDS","","",753.957415069084,0.745264862311901,0.0847099709719477,8.79784107774869,1.39473366865384e-18,3.0871704581384e-18,"Not significant","hypothetical protein","AENJPLPP_00342"
"AENJPLPP_02195",NA,"hypothetical protein","hypothetical protein","CDS","","",45.3123428287171,2.97040922942795,0.338135578971329,8.78466926924545,1.56825261486885e-18,3.46853371304196e-18,"Up in serum","hypothetical protein","AENJPLPP_02195"
"AENJPLPP_02387",NA,"hypothetical protein","hypothetical protein","CDS","","",1000.83697942281,-0.756872545637175,0.086199093480358,-8.78051630333725,1.62725924209718e-18,3.59623022199619e-18,"Not significant","hypothetical protein","AENJPLPP_02387"
"AENJPLPP_02841","rpiR","HTH-type transcriptional regulator RpiR","rpiR","CDS","","COG1737",418.707967984591,-0.893865570666367,0.101867335482439,-8.77480073895187,1.71206744932826e-18,3.78070432843081e-18,"Not significant","rpiR
(AENJPLPP_02841)","AENJPLPP_02841"
"AENJPLPP_02577","ybeY","Endoribonuclease YbeY","ybeY","CDS","3.1.-.-","COG0319",1576.91650194261,0.585481043172491,0.0667543287752127,8.77068279937364,1.77586072917695e-18,3.91852043982848e-18,"Not significant","ybeY
(AENJPLPP_02577)","AENJPLPP_02577"
"AENJPLPP_00466","rlmL","Ribosomal RNA large subunit methyltransferase L","rlmL","CDS","2.1.1.173","COG0116",6717.61302381644,-0.482024385092695,0.0550007581085914,-8.76395892836612,1.88510536110508e-18,4.15633432810629e-18,"Not significant","rlmL
(AENJPLPP_00466)","AENJPLPP_00466"
"AENJPLPP_03124","soj_3","Sporulation initiation inhibitor protein Soj","soj_3","CDS","3.6.-.-","COG1192",1026.29048537722,0.725241324673826,0.082852798458423,8.75337149942817,2.07071636488662e-18,4.56202181244671e-18,"Not significant","soj_3
(AENJPLPP_03124)","AENJPLPP_03124"
"AENJPLPP_00541","dinG_1","3'-5' exonuclease DinG","dinG_1","CDS","3.1.-.-","",2707.49477427184,0.530971952373914,0.0609228837096521,8.71547635375295,2.89538635511594e-18,6.37390262156549e-18,"Not significant","dinG_1
(AENJPLPP_00541)","AENJPLPP_00541"
"AENJPLPP_02470","ntpD","V-type sodium ATPase subunit D","ntpD","CDS","","",6513.90457993448,0.571484470971219,0.0656127654688157,8.7099586016205,3.03985795987723e-18,6.68674272293119e-18,"Not significant","ntpD
(AENJPLPP_02470)","AENJPLPP_02470"
"AENJPLPP_02102",NA,"hypothetical protein","hypothetical protein","CDS","","",560.699233520869,0.861197727305314,0.0988868510638159,8.70892052927791,3.06782258677986e-18,6.7430168813461e-18,"Not significant","hypothetical protein","AENJPLPP_02102"
"AENJPLPP_00053",NA,"hypothetical protein","hypothetical protein","CDS","","",156.610117112941,1.42486585839026,0.163974583123829,8.68955316882395,3.63867771730004e-18,7.99154120843788e-18,"Not significant","hypothetical protein","AENJPLPP_00053"
"AENJPLPP_01469","deoD","Purine nucleoside phosphorylase DeoD-type","deoD","CDS","2.4.2.1","COG0813",7613.52860863392,0.533512141851156,0.0614194677144791,8.68636869878613,3.7420901382522e-18,8.21229238867595e-18,"Not significant","deoD
(AENJPLPP_01469)","AENJPLPP_01469"
"AENJPLPP_02291",NA,"hypothetical protein","hypothetical protein","CDS","","",331.662796656592,1.04241917282617,0.120223487823975,8.67067818189093,4.29554184419696e-18,9.41958091473401e-18,"Not significant","hypothetical protein","AENJPLPP_02291"
